DATE;BP;VPSIZE;VPSIZEMIN;VPSIZEMAX;VPSEQT;DWQT;VDWQT;VPPSEQT;VPXPSEQT;HITRATIO;MISSRATIO;MAX_ASYNC_IO_DLY_MS;SYNC_IO_DLY_MS;MAX_SYNC_IO_DLY_MS;SYNC_IO_S;NON-DCRYPY_RD_MBS;NON_ENCRYP_WRT_MBS;PG_USED_BP_GB;CHG_PG_WRT_GB
07/02/202419:30;BP47;156;204800;819200;10;30;1;50;50;9652;0;142;17;326;6;0;0;0;0
07/02/202419:30;BP8;1600;50000;70000;80;30;1;50;50;9883;73;383;36;3805;4;0;0;1;0
07/02/202419:45;BP0;24;60160;80128;10;30;5;50;50;9401;48;157;21;1677;0;0;0;0;0
07/02/202419:45;BP1;1600;524288;655360;80;30;5;50;50;9789;107;23554;30;5196;4;1;0;4;0
07/02/202419:45;BP11;600;1572864;3145728;80;30;1;50;50;9569;80;419;25;1825;2;0;0;3;0
07/02/202419:45;BP12;1600;100000;125000;10;30;1;50;50;9781;28;531;25;1947;1;0;0;2;0
07/02/202419:45;BP2;1600;524288;655360;10;30;5;50;50;9890;17;5369;26;5265;3;0;0;3;0
07/02/202419:45;BP23;200;524288;1048576;50;30;1;50;50;7647;60;192;29;519;1;0;0;0;0
07/02/202419:45;BP24;200;524288;655360;50;30;1;50;50;8386;466;43;32;2595;0;0;0;0;0
07/02/202419:45;BP25;200;524288;655360;80;30;5;50;50;8782;81;180;40;2070;2;0;0;0;0
07/02/202419:45;BP26;1000;50000;70000;10;30;1;50;50;9823;4;169;34;2103;2;0;0;0;0
07/02/202419:45;BP27;200;524288;650240;10;30;1;50;50;9229;138;202;28;1084;1;0;0;0;0
07/02/202419:45;BP28;200;524288;2097152;10;30;1;50;50;9139;114;311;35;442;1;0;0;0;0
07/02/202419:45;BP3;1200;524288;655360;10;30;5;50;50;9822;43;814;33;2290;11;2;0;9;0
07/02/202419:45;BP4;126;290048;330240;10;30;5;50;50;9797;66;869;29;1586;2;0;0;0;0
07/02/202419:45;BP44;200;393216;1048576;80;30;1;50;50;9928;1;190;23;397;0;0;0;0;0
07/02/202419:45;BP8;1600;50000;70000;80;30;1;50;50;9934;11;653;29;2279;3;0;0;1;0
07/02/202420:00;BP0;24;60160;80128;10;30;5;50;50;9531;80;428;19;226;0;0;0;0;0
07/02/202420:00;BP1;1600;524288;655360;80;30;5;50;50;9916;23;302413;23;2210;7;4;0;4;0
07/02/202420:00;BP11;600;1572864;3145728;80;30;1;50;50;9960;5;418;23;1825;3;1;0;3;0
07/02/202420:00;BP12;1600;100000;125000;10;30;1;50;50;9769;107;382;25;484;1;0;0;2;0
07/02/202420:00;BP2;1600;524288;655360;10;30;5;50;50;9612;138;821;27;1337;43;24;1;4;0
07/02/202420:00;BP23;200;524288;1048576;50;30;1;50;50;4672;1435;192;25;2160;45;2;0;1;0
07/02/202420:00;BP24;200;524288;655360;50;30;1;50;50;6246;1724;167;32;2267;6;0;0;1;0
07/02/202420:00;BP25;200;524288;655360;80;30;5;50;50;8486;312;331;25;2623;72;3;0;1;0
07/02/202420:00;BP26;1000;50000;70000;10;30;1;50;50;9621;126;169;27;44131;90;4;0;3;0
07/02/202420:00;BP27;200;524288;650240;10;30;1;50;50;8264;580;212;28;2621;13;0;0;1;0
07/02/202420:00;BP28;200;524288;2097152;10;30;1;50;50;8678;877;530;38;1784;3;0;0;0;0
07/02/202420:00;BP3;1200;524288;655360;10;30;5;50;50;9871;92;814;30;2290;11;4;0;9;0
07/02/202420:00;BP4;126;290048;330240;10;30;5;50;50;9955;13;746;26;1620;2;3;0;0;0
07/02/202420:00;BP44;200;393216;1048576;80;30;1;50;50;9962;0;190;26;397;0;0;0;0;0
07/02/202420:00;BP8;1600;50000;70000;80;30;1;50;50;9855;42;653;21;901;25;70;0;6;0
07/02/202420:15;BP0;24;60160;80128;10;30;5;50;50;9602;7;428;16;545;0;0;0;0;0
07/02/202420:15;BP1;1600;524288;655360;80;30;5;50;50;9994;7;302413;23;1406;5;138;0;12;0
07/02/202420:15;BP11;600;1572864;3145728;80;30;1;50;50;9610;51;338;21;637;3;0;0;3;0
07/02/202420:15;BP12;1600;100000;125000;10;30;1;50;50;9762;36;403;23;429;1;0;0;2;0
07/02/202420:15;BP2;1600;524288;655360;10;30;5;50;50;9833;30;940;23;1724;6;7;0;2;0
07/02/202420:15;BP23;200;524288;1048576;50;30;1;50;50;9457;60;105;24;799;0;0;0;0;0
07/02/202420:15;BP24;200;524288;655360;50;30;1;50;50;7300;567;402;27;1550;1;0;0;1;0
07/02/202420:15;BP25;200;524288;655360;80;30;5;50;50;8812;88;130;21;332;1;0;0;0;0
07/02/202420:15;BP26;1000;50000;70000;10;30;1;50;50;9483;53;138;28;1420;1;0;0;1;0
07/02/202420:15;BP27;200;524288;650240;10;30;1;50;50;9016;130;184;24;1084;2;0;0;0;0
07/02/202420:15;BP28;200;524288;2097152;10;30;1;50;50;9412;61;530;28;1784;1;0;0;0;0
07/02/202420:15;BP3;1200;524288;655360;10;30;5;50;50;9768;35;491;17;1705;32;22;0;8;0
07/02/202420:15;BP4;126;290048;330240;10;30;5;50;50;9940;20;535;30;1620;1;1;0;0;0
07/02/202420:15;BP44;200;393216;1048576;80;30;1;50;50;9973;0;180;25;397;0;0;0;0;0
07/02/202420:15;BP8;1600;50000;70000;80;30;1;50;50;9748;123;653;34;6472;1;0;0;2;0
07/02/202420:30;BP0;24;60160;80128;10;30;5;50;50;9567;7;428;16;545;0;0;0;0;0
07/02/202420:30;BP1;1600;524288;655360;80;30;5;50;50;9887;49;329675;33;69674;3;1;0;10;0
07/02/202420:30;BP11;600;1572864;3145728;80;30;1;50;50;9914;15;575;24;774;2;0;0;3;0
07/02/202420:30;BP12;1600;100000;125000;10;30;1;50;50;9780;34;403;25;530;1;0;0;2;0
07/02/202420:30;BP2;1600;524288;655360;10;30;5;50;50;9975;2;940;20;17227;6;0;0;2;0
07/02/202420:30;BP23;200;524288;1048576;50;30;1;50;50;9253;98;93;26;799;0;0;0;0;0
07/02/202420:30;BP24;200;524288;655360;50;30;1;50;50;9427;72;402;31;1550;1;0;0;0;0
07/02/202420:30;BP25;200;524288;655360;80;30;5;50;50;9118;131;130;25;428;0;0;0;0;0
07/02/202420:30;BP26;1000;50000;70000;10;30;1;50;50;8316;61;138;32;1420;1;0;0;0;0
07/02/202420:30;BP27;200;524288;650240;10;30;1;50;50;9260;59;184;30;1616;1;0;0;0;0
07/02/202420:30;BP28;200;524288;2097152;10;30;1;50;50;9444;89;530;31;1784;1;0;0;0;0
07/02/202420:30;BP3;1200;524288;655360;10;30;5;50;50;9896;24;2806;33;2542;10;1;0;8;0
07/02/202420:30;BP4;126;290048;330240;10;30;5;50;50;9956;13;1658;30;3761;1;0;0;0;0
07/02/202420:30;BP44;200;393216;1048576;80;30;1;50;50;9960;1;310;23;571;0;0;0;0;0
07/02/202420:30;BP47;156;204800;819200;10;30;1;50;50;9536;0;258;15;686;10;0;0;0;0
07/02/202420:30;BP8;1600;50000;70000;80;30;1;50;50;9788;36;653;28;6472;1;0;0;2;0
07/02/202420:45;BP0;24;60160;80128;10;30;5;50;50;9599;18;428;18;1890;0;0;0;0;0
07/02/202420:45;BP1;1600;524288;655360;80;30;5;50;50;9870;53;329675;27;5879;3;1;0;10;0
07/02/202420:45;BP11;600;1572864;3145728;80;30;1;50;50;9912;14;575;21;637;2;0;0;3;0
07/02/202420:45;BP12;1600;100000;125000;10;30;1;50;50;9838;25;403;22;530;1;0;0;2;0
07/02/202420:45;BP2;1600;524288;655360;10;30;5;50;50;9753;14;940;20;17227;7;0;0;2;0
07/02/202420:45;BP23;200;524288;1048576;50;30;1;50;50;9244;72;93;27;625;0;0;0;0;0
07/02/202420:45;BP24;200;524288;655360;50;30;1;50;50;7116;180;402;34;817;2;0;0;0;0
07/02/202420:45;BP25;200;524288;655360;80;30;5;50;50;9122;136;130;24;1114;0;0;0;0;0
07/02/202420:45;BP26;1000;50000;70000;10;30;1;50;50;8344;65;138;33;1420;1;0;0;0;0
07/02/202420:45;BP27;200;524288;650240;10;30;1;50;50;8870;44;184;28;1522;2;0;0;0;0
07/02/202420:45;BP28;200;524288;2097152;10;30;1;50;50;9223;71;530;34;1784;1;0;0;0;0
07/02/202420:45;BP3;1200;524288;655360;10;30;5;50;50;9861;23;2806;30;2542;14;1;0;9;0
07/02/202420:45;BP4;126;290048;330240;10;30;5;50;50;9955;13;1658;26;716;2;1;0;0;0
07/02/202420:45;BP44;200;393216;1048576;80;30;1;50;50;9971;1;310;27;571;0;0;0;0;0
07/02/202420:45;BP47;156;204800;819200;10;30;1;50;50;9210;0;116;14;1026;13;0;0;0;0
07/02/202420:45;BP8;1600;50000;70000;80;30;1;50;50;9791;26;653;29;1351;2;0;0;3;0
07/02/202421:00;BP0;24;60160;80128;10;30;5;50;50;9520;58;428;18;545;0;0;0;0;0
07/02/202421:00;BP1;1600;524288;655360;80;30;5;50;50;9852;46;329675;22;1406;7;12;0;3;0
07/02/202421:00;BP11;600;1572864;3145728;80;30;1;50;50;9928;11;575;21;926;2;0;0;2;0
07/02/202421:00;BP12;1600;100000;125000;10;30;1;50;50;9945;17;403;23;2257;1;0;0;2;0
07/02/202421:00;BP2;1600;524288;655360;10;30;5;50;50;9580;118;940;25;2822;16;1;0;3;0
07/02/202421:00;BP23;200;524288;1048576;50;30;1;50;50;8422;488;238;36;1368;2;0;0;0;0
07/02/202421:00;BP24;200;524288;655360;50;30;1;50;50;6485;1573;402;28;817;3;0;0;1;0
07/02/202421:00;BP25;200;524288;655360;80;30;5;50;50;7870;123;49;33;673;2;0;0;0;0
07/02/202421:00;BP26;1000;50000;70000;10;30;1;50;50;8958;424;573;27;10382;6;0;0;0;0
07/02/202421:00;BP27;200;524288;650240;10;30;1;50;50;9260;327;184;24;1990;3;0;0;1;0
07/02/202421:00;BP28;200;524288;2097152;10;30;1;50;50;8768;803;714;34;1784;5;0;0;0;0
07/02/202421:00;BP3;1200;524288;655360;10;30;5;50;50;8967;5;2806;13;2825;589;111;79;11;2
07/02/202421:00;BP4;126;290048;330240;10;30;5;50;50;9875;30;1658;27;1753;5;8;1;0;0
07/02/202421:00;BP44;200;393216;1048576;80;30;1;50;50;9945;0;404;22;571;0;0;0;0;0
07/02/202421:00;BP8;1600;50000;70000;80;30;1;50;50;9732;132;699;32;2012;13;1;1;9;0
07/02/202421:15;BP0;24;60160;80128;10;30;5;50;50;9253;29;192;16;617;0;0;0;0;0
07/02/202421:15;BP1;1600;524288;655360;80;30;5;50;50;9902;21;329675;23;1320;5;1;0;2;0
07/02/202421:15;BP11;600;1572864;3145728;80;30;1;50;50;9935;8;1425;21;3485;2;0;0;2;0
07/02/202421:15;BP12;1600;100000;125000;10;30;1;50;50;9638;45;420;23;2257;1;0;0;1;0
07/02/202421:15;BP2;1600;524288;655360;10;30;5;50;50;9561;88;940;22;2068;14;1;0;2;0
07/02/202421:15;BP23;200;524288;1048576;50;30;1;50;50;7091;1831;366;34;2095;8;0;0;0;0
07/02/202421:15;BP24;200;524288;655360;50;30;1;50;50;6075;685;402;22;381;5;0;0;1;0
07/02/202421:15;BP25;200;524288;655360;80;30;5;50;50;9295;110;45;22;1476;0;0;0;0;0
07/02/202421:15;BP26;1000;50000;70000;10;30;1;50;50;8792;433;94;22;10382;4;0;0;0;0
07/02/202421:15;BP27;200;524288;650240;10;30;1;50;50;9068;34;15;19;1990;4;0;0;0;0
07/02/202421:15;BP28;200;524288;2097152;10;30;1;50;50;9391;56;142;32;1311;1;0;0;0;0
07/02/202421:15;BP3;1200;524288;655360;10;30;5;50;50;9003;6;5477;13;2542;309;58;42;7;1
07/02/202421:15;BP4;126;290048;330240;10;30;5;50;50;9724;123;1658;30;1753;6;1;0;0;0
07/02/202421:15;BP44;200;393216;1048576;80;30;1;50;50;9967;0;404;24;571;0;0;0;0;0
07/02/202421:15;BP8;1600;50000;70000;80;30;1;50;50;9586;161;588;25;2079;11;1;0;2;0
07/02/202421:30;BP0;24;60160;80128;10;30;5;50;50;9193;38;192;20;617;0;0;0;0;0
07/02/202421:30;BP1;1600;524288;655360;80;30;5;50;50;9958;16;329675;22;331216;15;37;0;5;0
07/02/202421:30;BP11;600;1572864;3145728;80;30;1;50;50;9874;140;2395;13;3485;66;20;0;7;0
07/02/202421:30;BP12;1600;100000;125000;10;30;1;50;50;9696;33;420;23;2257;1;0;0;2;0
07/02/202421:30;BP2;1600;524288;655360;10;30;5;50;50;8584;73;4177;15;4068;300;84;0;5;0
07/02/202421:30;BP23;200;524288;1048576;50;30;1;50;50;9551;36;93;22;659;0;0;0;0;0
07/02/202421:30;BP24;200;524288;655360;50;30;1;50;50;8583;284;306;24;381;0;0;0;0;0
07/02/202421:30;BP25;200;524288;655360;80;30;5;50;50;9359;93;45;23;1476;0;0;0;0;0
07/02/202421:30;BP26;1000;50000;70000;10;30;1;50;50;9192;30;94;30;10382;1;0;0;0;0
07/02/202421:30;BP27;200;524288;650240;10;30;1;50;50;9386;80;196;23;1665;1;0;0;0;0
07/02/202421:30;BP28;200;524288;2097152;10;30;1;50;50;9368;42;142;31;1311;1;0;0;0;0
07/02/202421:30;BP3;1200;524288;655360;10;30;5;50;50;8466;132;5477;15;38342;649;74;1;13;0
07/02/202421:30;BP4;126;290048;330240;10;30;5;50;50;9928;15;1658;21;1753;3;2;0;0;0
07/02/202421:30;BP44;200;393216;1048576;80;30;1;50;50;9954;0;404;31;571;0;0;0;0;0
07/02/202421:30;BP47;156;204800;819200;10;30;1;50;50;9620;0;120;14;1550;8;0;0;0;0
07/02/202421:30;BP7;200;524288;650240;99;90;85;50;0;10000;0;263;19;152;0;0;2;0;0
07/02/202421:30;BP8;1600;50000;70000;80;30;1;50;50;9822;47;588;26;1907;2;0;0;2;0
07/02/202421:45;BP0;24;60160;80128;10;30;5;50;50;9577;19;152;27;844;0;0;0;0;0
07/02/202421:45;BP1;1600;524288;655360;80;30;5;50;50;9815;24;674;23;1973;9;6;0;5;0
07/02/202421:45;BP11;600;1572864;3145728;80;30;1;50;50;9922;33;1425;18;5552;7;4;0;5;0
07/02/202421:45;BP12;1600;100000;125000;10;30;1;50;50;9703;28;420;26;2257;1;0;0;2;0
07/02/202421:45;BP2;1600;524288;655360;10;30;5;50;50;7276;25;955;14;22461;300;17;0;5;0
07/02/202421:45;BP23;200;524288;1048576;50;30;1;50;50;9611;28;93;23;659;0;0;0;0;0
07/02/202421:45;BP24;200;524288;655360;50;30;1;50;50;6350;173;306;28;1365;2;0;0;0;0
07/02/202421:45;BP25;200;524288;655360;80;30;5;50;50;9690;43;106;25;1476;0;0;0;0;0
07/02/202421:45;BP26;1000;50000;70000;10;30;1;50;50;7965;36;94;54;79953;2;0;0;0;0
07/02/202421:45;BP27;200;524288;650240;10;30;1;50;50;8923;76;233;24;2735;1;0;0;0;0
07/02/202421:45;BP28;200;524288;2097152;10;30;1;50;50;9570;33;142;32;1311;1;0;0;0;0
07/02/202421:45;BP3;1200;524288;655360;10;30;5;50;50;8658;26;5477;13;38342;155;10;0;5;0
07/02/202421:45;BP4;126;290048;330240;10;30;5;50;50;9948;16;1601;32;12101;1;0;0;0;0
07/02/202421:45;BP44;200;393216;1048576;80;30;1;50;50;9961;0;404;23;409;0;0;0;0;0
07/02/202421:45;BP8;1600;50000;70000;80;30;1;50;50;9962;4;588;32;1907;1;0;0;2;0
07/02/202422:00;BP0;24;60160;80128;10;30;5;50;50;9254;81;152;19;1434;0;0;0;0;0
07/02/202422:00;BP1;1600;524288;655360;80;30;5;50;50;9628;130;2199;22;6255;31;13;1;9;0
07/02/202422:00;BP11;600;1572864;3145728;80;30;1;50;50;9907;9;1425;22;3485;3;1;0;4;0
07/02/202422:00;BP12;1600;100000;125000;10;30;1;50;50;9940;26;1157;25;2257;1;0;0;2;0
07/02/202422:00;BP2;1600;524288;655360;10;30;5;50;50;9599;38;955;20;4778;20;24;0;2;0
07/02/202422:00;BP23;200;524288;1048576;50;30;1;50;50;9758;14;93;20;1091;0;0;0;0;0
07/02/202422:00;BP24;200;524288;655360;50;30;1;50;50;8904;180;496;24;3958;13;1;0;1;0
07/02/202422:00;BP25;200;524288;655360;80;30;5;50;50;9818;14;216;21;1359;1;0;0;0;0
07/02/202422:00;BP26;1000;50000;70000;10;30;1;50;50;9529;287;1153;42;79953;3;0;0;0;0
07/02/202422:00;BP27;200;524288;650240;10;30;1;50;50;9761;21;341;28;11779;5;1;0;1;0
07/02/202422:00;BP28;200;524288;2097152;10;30;1;50;50;9855;75;196;26;2666;2;1;0;0;0
07/02/202422:00;BP3;1200;524288;655360;10;30;5;50;50;9802;60;5477;27;18666;17;4;0;2;0
07/02/202422:00;BP4;126;290048;330240;10;30;5;50;50;9767;61;437;31;12101;11;20;0;0;0
07/02/202422:00;BP44;200;393216;1048576;80;30;1;50;50;9951;1;1830;25;409;0;0;0;0;0
07/02/202422:00;BP47;156;204800;819200;10;30;1;50;50;9071;0;111;15;2397;16;0;0;0;0
07/02/202422:00;BP8;1600;50000;70000;80;30;1;50;50;9955;40;2559;26;1907;3;13;0;3;0
07/02/202422:15;BP0;24;60160;80128;10;30;5;50;50;8828;30;152;18;1076;0;0;0;0;0
07/02/202422:15;BP1;1600;524288;655360;80;30;5;50;50;9930;35;321;28;2474;2;1;0;4;0
07/02/202422:15;BP11;600;1572864;3145728;80;30;1;50;50;8822;513;1425;30;3485;73;5;0;4;0
07/02/202422:15;BP12;1600;100000;125000;10;30;1;50;50;9725;19;1157;17;1383;10;1;0;2;0
07/02/202422:15;BP2;1600;524288;655360;10;30;5;50;50;9264;84;403;17;12952;135;20;0;2;0
07/02/202422:15;BP23;200;524288;1048576;50;30;1;50;50;8140;108;17;21;391;0;0;0;0;0
07/02/202422:15;BP24;200;524288;655360;50;30;1;50;50;9672;88;496;23;705;9;1;0;1;0
07/02/202422:15;BP25;200;524288;655360;80;30;5;50;50;9964;6;51;24;1028;0;0;0;0;0
07/02/202422:15;BP26;1000;50000;70000;10;30;1;50;50;8337;117;60;23;1900;0;0;0;0;0
07/02/202422:15;BP27;200;524288;650240;10;30;1;50;50;9904;13;1207;19;2009;3;4;0;1;0
07/02/202422:15;BP28;200;524288;2097152;10;30;1;50;50;9725;29;142;24;1073;0;0;0;0;0
07/02/202422:15;BP3;1200;524288;655360;10;30;5;50;50;9708;86;1730;26;18666;60;4;0;3;0
07/02/202422:15;BP4;126;290048;330240;10;30;5;50;50;8618;272;867;31;1142;2;0;0;0;0
07/02/202422:15;BP44;200;393216;1048576;80;30;1;50;50;9976;0;214;26;409;0;0;0;0;0
07/02/202422:15;BP8;1600;50000;70000;80;30;1;50;50;9836;59;2559;31;2829;56;13;0;4;0
07/02/202422:30;BP0;24;60160;80128;10;30;5;50;50;9306;63;122;20;524;0;0;0;0;0
07/02/202422:30;BP1;1600;524288;655360;80;30;5;50;50;9887;44;321;54;640689;3;4;0;3;0
07/02/202422:30;BP11;600;1572864;3145728;80;30;1;50;50;8825;345;5164;25;2570;65;4;0;3;0
07/02/202422:30;BP12;1600;100000;125000;10;30;1;50;50;9740;9;1157;15;2028;10;1;1;2;0
07/02/202422:30;BP2;1600;524288;655360;10;30;5;50;50;9868;19;403;19;2519;52;3;0;2;0
07/02/202422:30;BP23;200;524288;1048576;50;30;1;50;50;8023;94;7;20;711;0;0;0;0;0
07/02/202422:30;BP24;200;524288;655360;50;30;1;50;50;9179;73;52;22;705;1;0;0;1;0
07/02/202422:30;BP25;200;524288;655360;80;30;5;50;50;9968;5;51;24;1028;0;0;0;0;0
07/02/202422:30;BP26;1000;50000;70000;10;30;1;50;50;8335;205;60;22;1822;0;0;0;0;0
07/02/202422:30;BP27;200;524288;650240;10;30;1;50;50;9760;17;11;20;6423;1;0;0;0;0
07/02/202422:30;BP28;200;524288;2097152;10;30;1;50;50;9662;34;151;26;1073;0;0;0;0;0
07/02/202422:30;BP3;1200;524288;655360;10;30;5;50;50;9706;31;1278;20;21410;56;5;0;4;0
07/02/202422:30;BP4;126;290048;330240;10;30;5;50;50;8811;1150;867;31;916;2;0;0;0;0
07/02/202422:30;BP44;200;393216;1048576;80;30;1;50;50;9962;0;181;29;409;0;0;0;0;0
07/02/202422:30;BP47;156;204800;819200;10;30;1;50;50;9577;0;965;13;475;15;0;0;0;0
07/02/202422:30;BP8;1600;50000;70000;80;30;1;50;50;9773;69;2559;25;2263;54;6;0;6;0
07/02/202422:45;BP0;24;60160;80128;10;30;5;50;50;9635;4;703;24;323;0;0;0;0;0
07/02/202422:45;BP1;1600;524288;655360;80;30;5;50;50;9868;61;409;27;7974;2;1;0;3;0
07/02/202422:45;BP11;600;1572864;3145728;80;30;1;50;50;9958;5;1140;20;1730;2;0;0;1;0
07/02/202422:45;BP12;1600;100000;125000;10;30;1;50;50;9957;10;1157;22;2028;1;4;4;1;0
07/02/202422:45;BP2;1600;524288;655360;10;30;5;50;50;9854;17;330;22;2519;5;0;0;1;0
07/02/202422:45;BP23;200;524288;1048576;50;30;1;50;50;8601;66;13;21;403;0;0;0;0;0
07/02/202422:45;BP24;200;524288;655360;50;30;1;50;50;9268;28;222;27;705;2;0;0;1;0
07/02/202422:45;BP25;200;524288;655360;80;30;5;50;50;9972;5;51;25;351;0;0;0;0;0
07/02/202422:45;BP26;1000;50000;70000;10;30;1;50;50;8349;142;245;22;546;0;0;0;0;0
07/02/202422:45;BP27;200;524288;650240;10;30;1;50;50;9834;8;272;22;6423;2;0;0;0;0
07/02/202422:45;BP28;200;524288;2097152;10;30;1;50;50;9647;33;178;28;1073;0;0;0;0;0
07/02/202422:45;BP3;1200;524288;655360;10;30;5;50;50;9884;22;1192;30;3922;7;1;0;2;0
07/02/202422:45;BP4;126;290048;330240;10;30;5;50;50;9092;303;513;25;916;1;0;0;0;0
07/02/202422:45;BP44;200;393216;1048576;80;30;1;50;50;9982;1;20261;31;474;0;0;0;0;0
07/02/202422:45;BP47;156;204800;819200;10;30;1;50;50;9022;0;166;13;566;17;0;0;0;0
07/02/202422:45;BP8;1600;50000;70000;80;30;1;50;50;9468;40;2559;25;3774;5;0;0;0;0
07/02/202423:00;BP0;24;60160;80128;10;30;5;50;50;8316;20;703;13;1101;3;1;0;0;0
07/02/202423:00;BP1;1600;524288;655360;80;30;5;50;50;9773;69;760;25;19544;3;3;0;3;0
07/02/202423:00;BP11;600;1572864;3145728;80;30;1;50;50;9776;30;1140;21;595;1;0;0;1;0
07/02/202423:00;BP12;1600;100000;125000;10;30;1;50;50;9989;1;1157;22;1246;1;18;15;1;0
07/02/202423:00;BP2;1600;524288;655360;10;30;5;50;50;9793;43;3451;21;10078;6;4;0;1;0
07/02/202423:00;BP23;200;524288;1048576;50;30;1;50;50;8106;91;13;22;576;0;0;0;0;0
07/02/202423:00;BP24;200;524288;655360;50;30;1;50;50;8632;401;222;24;705;2;0;0;0;0
07/02/202423:00;BP25;200;524288;655360;80;30;5;50;50;9971;3;51;23;351;0;0;0;0;0
07/02/202423:00;BP26;1000;50000;70000;10;30;1;50;50;8541;107;245;20;573;0;0;0;0;0
07/02/202423:00;BP27;200;524288;650240;10;30;1;50;50;9510;56;11;19;6423;1;0;0;0;0
07/02/202423:00;BP28;200;524288;2097152;10;30;1;50;50;8887;78;1422;30;2559;1;0;0;0;0
07/02/202423:00;BP3;1200;524288;655360;10;30;5;50;50;9726;88;1192;34;3330;5;1;0;2;0
07/02/202423:00;BP4;126;290048;330240;10;30;5;50;50;9665;66;513;25;916;1;0;0;0;0
07/02/202423:00;BP44;200;393216;1048576;80;30;1;50;50;9866;0;0;24;299;0;0;0;0;0
07/02/202423:00;BP8;1600;50000;70000;80;30;1;50;50;9253;118;2559;23;3774;6;4;0;0;0
07/02/202423:15;BP0;24;60160;80128;10;30;5;50;50;9800;10;703;19;1101;0;0;0;0;0
07/02/202423:15;BP1;1600;524288;655360;80;30;5;50;50;9878;59;409;29;19544;1;0;0;2;0
07/02/202423:15;BP11;600;1572864;3145728;80;30;1;50;50;7351;380;304;21;644;7;0;0;1;0
07/02/202423:15;BP12;1600;100000;125000;10;30;1;50;50;9917;14;363;22;940;3;4;0;3;0
07/02/202423:15;BP2;1600;524288;655360;10;30;5;50;50;9655;49;4617;18;28992;64;53;0;3;0
07/02/202423:15;BP23;200;524288;1048576;50;30;1;50;50;9985;2;243;21;377;0;0;0;0;0
07/02/202423:15;BP24;200;524288;655360;50;30;1;50;50;5715;61;48;15;41264;119;5;0;2;0
07/02/202423:15;BP25;200;524288;655360;80;30;5;50;50;9954;11;51;24;222;0;0;0;0;0
07/02/202423:15;BP26;1000;50000;70000;10;30;1;50;50;8451;131;245;21;573;0;0;0;0;0
07/02/202423:15;BP27;200;524288;650240;10;30;1;50;50;8985;36;15;16;19662;97;4;0;2;0
07/02/202423:15;BP28;200;524288;2097152;10;30;1;50;50;9329;638;302;30;2559;1;0;0;0;0
07/02/202423:15;BP3;1200;524288;655360;10;30;5;50;50;9750;70;3811;37;2560;5;1;0;2;0
07/02/202423:15;BP4;126;290048;330240;10;30;5;50;50;9921;19;513;24;916;1;0;0;0;0
07/02/202423:15;BP44;200;393216;1048576;80;30;1;50;50;9926;0;0;20;65;0;0;0;0;0
07/02/202423:15;BP8;1600;50000;70000;80;30;1;50;50;9039;144;538;18;3262;78;30;0;10;0
07/02/202423:30;BP0;24;60160;80128;10;30;5;50;50;9376;54;703;19;1101;0;0;0;0;0
07/02/202423:30;BP1;1600;524288;655360;80;30;5;50;50;9862;76;409;29;944;1;0;0;2;0
07/02/202423:30;BP11;600;1572864;3145728;80;30;1;50;50;9047;113;314;20;402;1;0;0;1;0
07/02/202423:30;BP12;1600;100000;125000;10;30;1;50;50;9938;15;462;36;940;1;1;0;2;0
07/02/202423:30;BP2;1600;524288;655360;10;30;5;50;50;9462;62;4617;18;10078;86;25;0;5;0
07/02/202423:30;BP23;200;524288;1048576;50;30;1;50;50;8520;53;127;17;167;0;0;0;0;0
07/02/202423:30;BP24;200;524288;655360;50;30;1;50;50;5927;86;54;17;157126;49;2;0;1;0
07/02/202423:30;BP25;200;524288;655360;80;30;5;50;50;8263;207;12;23;840;0;0;0;0;0
07/02/202423:30;BP26;1000;50000;70000;10;30;1;50;50;8920;21;245;20;877;0;0;0;0;0
07/02/202423:30;BP27;200;524288;650240;10;30;1;50;50;9096;22;69;16;23085;38;1;0;1;0
07/02/202423:30;BP28;200;524288;2097152;10;30;1;50;50;9753;10;302;24;2559;0;0;0;0;0
07/02/202423:30;BP3;1200;524288;655360;10;30;5;50;50;9980;5;3811;38;2560;4;1;0;2;0
07/02/202423:30;BP4;126;290048;330240;10;30;5;50;50;9976;5;565;23;916;1;5;0;0;0
07/02/202423:30;BP44;200;393216;1048576;80;30;1;50;50;9965;0;170;26;211;0;0;0;0;0
07/02/202423:30;BP47;156;204800;819200;10;30;1;50;50;9110;0;373;11;1092;15;0;0;0;0
07/02/202423:30;BP8;1600;50000;70000;80;30;1;50;50;9897;12;9099;19;34487;8;26;4;6;0
07/02/202423:45;BP0;24;60160;80128;10;30;5;50;50;9386;176;947;24;1101;0;0;0;0;0
07/02/202423:45;BP1;1600;524288;655360;80;30;5;50;50;9879;67;409;28;1269;1;1;0;2;0
07/02/202423:45;BP11;600;1572864;3145728;80;30;1;50;50;9485;94;143;22;402;1;0;0;0;0
07/02/202423:45;BP12;1600;100000;125000;10;30;1;50;50;9367;32;462;42;940;1;0;0;1;0
07/02/202423:45;BP2;1600;524288;655360;10;30;5;50;50;9232;8;4617;14;10078;93;4;0;8;0
07/02/202423:45;BP23;200;524288;1048576;50;30;1;50;50;9306;5;19;19;420;0;0;0;0;0
07/02/202423:45;BP24;200;524288;655360;50;30;1;50;50;9321;42;84;27;1263;0;0;0;0;0
